Epoch,Score,Average Score,Steps
1840,-1.782834437083703,-1.9592831926051462,98
1841,-1.7912237045741077,-1.9598063398105945,98
1842,-1.9676904701431441,-1.961639370581446,98
1843,-1.8213459387361741,-1.9614188996478896,98
1844,-3.1934766765186633,-1.97562378004529,98
1845,-3.14207866586385,-1.989080099232279,98
1846,-1.8111055358778094,-1.9887272944002443,98
1847,-1.8476927906466967,-1.988994194567339,98
1848,-1.8440855404809684,-1.975163210714709,98
1849,-1.8370580427145287,-1.9744977881442134,98
1850,-1.846646713867367,-1.9610397726547424,98
1851,-1.819891629511748,-1.950228995191552,98
1852,-1.8396521017989282,-1.95058282867869,98
1853,-1.814431934076478,-1.9505072055330959,98
1854,-1.7898828598683998,-1.9498962129125017,98
1855,-1.7734222879178283,-1.9489675551939905,98
1856,-1.750751643020878,-1.9479527211305587,98
1857,-1.7946494630697147,-1.9481762979456734,98
1858,-2.9494673833473777,-1.9594658069775517,98
1859,-1.7601417918354794,-1.9588483154931033,98
1860,-1.8310226407893662,-1.9584811349944868,98
1861,-1.7788060536999568,-1.957826006151228,98
1862,-1.8501393046118393,-1.9580119055971827,98
1863,-4.273725683202105,-1.982327399690749,98
1864,-3.460519849203713,-1.999471846614544,98
1865,-3.941714925809586,-2.0214839089238983,98
1866,-1.8382517135029859,-2.022064220161611,98
1867,-1.844000548837388,-2.022195593471163,98
1868,-1.7867745790648213,-2.021691451404511,98
1869,-1.8308669904833632,-2.0214847587859035,98
1870,-1.8162066911974135,-2.0210073091098155,98
1871,-1.7817088962967744,-2.020396824480363,98
1872,-1.8199921223905384,-2.0209002627457298,98
1873,-1.791971991417533,-1.9959767324539666,98
1874,-1.8707134147113726,-1.9737257564251638,98
1875,-1.8527012840343513,-1.973677613140706,98
1876,-1.8494290718638149,-1.9737617254035877,98
1877,-1.8309915506302965,-1.9738835930706806,98
1878,-1.8518553618470681,-1.9745646132902508,98
1879,-1.8450262658467187,-1.9732067086015743,98
1880,-1.9246604559586997,-1.9615650032394736,98
1881,-1.841801090808142,-1.9618097983971612,98
1882,-1.7907319345425072,-1.9614634385966312,98
1883,-1.850018938698222,-1.962116069373636,98
1884,-1.8037134740335719,-1.9619613115165035,98
1885,-1.9594181327246016,-1.9638532840292837,98
1886,-1.8635243169580742,-1.9645565602681891,98
1887,-2.034897208806615,-1.9668914319120758,98
1888,-1.810354466842318,-1.9670112481598216,98
1889,-1.9034495014263775,-1.9672188538009332,98
1890,-1.8563429675043952,-1.9472706377640718,98
1891,-1.8674447947565846,-1.9484365734294022,98
1892,-1.8128716447606292,-1.9365129929296894,98
1893,-4.504527593325981,-1.963153356077188,98
1894,-1.8997527086625785,-1.9647407435614361,98
1895,-1.8944671560011257,-1.965454077411312,98
1896,-1.8803425968993353,-1.9666871844755411,98
1897,-1.920863356982461,-1.9677754618254046,98
1898,-1.9209742799617495,-1.9689402907123765,98
1899,-1.8318642211259102,-1.9691532379807692,98
1900,-1.9555987702035442,-1.970728319120252,98
1901,-3.35827418913626,-1.986373188803763,98
1902,-1.9196656371879628,-1.9875920572578614,98
1903,-1.8997419849073431,-1.989160283464217,98
1904,-3.798612095329205,-2.008833625023509,98
1905,-4.183400686659946,-2.0322785550308082,98
1906,-1.8892243202541108,-2.032725247429251,98
1907,-1.825835162135866,-2.033469262538509,98
1908,-1.848786454103584,-2.034127853662967,98
1909,-1.8590470776173962,-2.033876765761673,98
1910,-1.879342795396064,-2.034920408718314,98
1911,-1.8104049387354095,-2.035171175607944,98
1912,-3.5898061360030358,-2.0525055610656717,98
1913,-1.8056692132036174,-2.0525718377755915,98
1914,-1.7879083979225314,-2.052334738598256,98
1915,-1.807278365464155,-2.052414065508909,98
1916,-1.875447929004477,-2.0531731593108087,98
1917,-1.8464454348980126,-2.052969572550096,98
1918,-1.7370803582749736,-2.051916962465211,98
1919,-1.8777715807085051,-2.0518580293353827,98
1920,-1.764882857507284,-2.0510425355986373,98
1921,-1.9198528921692901,-2.052653769094888,98
1922,-3.3370815822863156,-2.0682475647032876,98
1923,-1.77961255328277,-2.0680725955336827,98
1924,-1.815198580898788,-2.0677208073336044,98
1925,-1.898146237412807,-2.0679995951528802,98
1926,-1.7748758519988401,-2.0670838817838573,98
1927,-1.8726910671888266,-2.06700383012385,98
1928,-1.8078263737984819,-2.0675160392722898,98
1929,-1.8414311136886523,-2.0676691474910562,98
1930,-1.870148671253038,-2.0682253839740827,98
1931,-1.7204446247860519,-2.067872587690179,98
1932,-1.7308500652156857,-2.0675642597298984,98
1933,-1.732760604046969,-2.0667780800709314,98
1934,-2.018566443237137,-2.068134815628061,98
1935,-3.0347464058390954,-2.0665040578501928,98
1936,-1.8240176172198517,-2.0660025344404525,98
1937,-1.7710290883488702,-2.0647655349894385,98
1938,-1.7613135118062337,-2.0646455651220106,98
1939,-3.3779208595022587,-2.07996429071022,98
1940,-1.7244079802148367,-2.079496197029929,98
1941,-1.8416047867376282,-2.080078081679968,98
1942,-1.858952975406872,-2.0807486685198966,98
1943,-1.947532897930236,-2.0805490885969964,98
1944,-1.7841673939738973,-2.080180984193409,98
1945,-1.930144829022344,-2.0676727480795845,98
1946,-1.6888983988916986,-2.0532848246442166,98
1947,-1.7925017577017275,-2.0531006288206908,98
1948,-1.634369729355818,-2.050988519302959,98
1949,-1.7425177662581297,-2.0499828977760006,98
1950,-3.3452354113910734,-2.064915346970818,98
1951,-3.2945791413925942,-2.0792513115997804,98
1952,-1.7841033431440319,-2.0788969721307935,98
1953,-1.75564612230523,-2.0780652297595688,98
1954,-1.7011061830250238,-2.0769431926204454,98
1955,-1.7815539677336556,-2.076860728341883,98
1956,-1.7518472828561598,-2.0766471144303815,98
1957,-1.727816417745843,-2.0764200329920146,98
1958,-1.6804083404593204,-2.07528893276815,98
1959,-1.7211018677882488,-2.063126897960633,98
1960,-1.7069986634173722,-2.0626007283723355,98
1961,-1.6866741820086526,-2.0611715357111406,98
1962,-1.8036352799578639,-2.0614173696344857,98
1963,-1.6806679304123566,-2.0597394352364713,98
1964,-1.788200370930319,-2.03513027372883,98
1965,-1.8092699100974183,-2.0187812644307477,98
1966,-1.8416434188100073,-1.997988477232732,98
1967,-1.8708060181332935,-1.9983107970805571,98
1968,-1.9285771738195763,-1.9991481894071133,98
1969,-1.7524536506254647,-1.998808378234446,98
1970,-1.7756921365349032,-1.9982620925517878,98
1971,-1.6890702139238494,-1.9970033155490794,98
1972,-1.6956059979741653,-1.996150811605291,98
1973,-1.8122548193231665,-1.9960742046442277,98
1974,-1.7727264535853298,-1.9958836547647016,98
1975,-1.8151202752719027,-1.9953332276415383,98
1976,-4.299846669952721,-2.0195623898783537,98
1977,-1.7167984899108069,-2.0182492157996115,98
1978,-1.7396152653964052,-2.017344500104226,98
1979,-1.7387149381967684,-2.016224297889867,98
1980,-1.7683381291885512,-2.015465009408103,98
1981,-1.7116721942902053,-2.013356214738118,98
1982,-1.7175755810647748,-2.012126259196104,98
1983,-4.3406221551549296,-2.0373726970239496,98
1984,-1.9128666043521767,-2.0379949511393356,98
1985,-1.7247600399944185,-2.0372132339706313,98
1986,-1.7725540075435864,-2.0353630941173537,98
1987,-1.85207258772603,-2.035249710659611,98
1988,-1.826283206217894,-2.033184225485465,98
1989,-1.778344088187422,-2.0328672910433374,98
1990,-1.6016156898743805,-2.0298788374636145,98
1991,-1.731649521220837,-2.02864424888655,98
1992,-1.7231483801254515,-2.0272155715139646,98
1993,-1.8114887232638244,-2.027201879221917,98
1994,-1.8346873872092127,-2.0007678177752166,98
1995,-1.7393621377471713,-1.9991797923206085,98
1996,-1.7778962793724837,-1.9980256252252748,98
1997,-1.7861497103053963,-1.9970930223877112,98
1998,-1.7578615065186027,-1.9954791426801484,98
1999,-1.7556852724623588,-1.9938426178534212,98
2000,-1.8012967210904653,-1.9935399693382192,98
2001,-1.719569042249855,-1.9912030413386776,98
2002,-1.7743793872428044,-1.975520914587257,98
2003,-1.8632740210922694,-1.9749625817546268,98
2004,-1.7440208272675122,-1.9734207881146286,98
2005,-1.92254672875688,-1.9548458834951008,98
2006,-1.524119268403528,-1.928516364502463,98
2007,-1.6810954498884314,-1.926455682617654,98
2008,-1.7334426669409817,-1.9255409054375066,98
2009,-1.6798830681994998,-1.923868594685981,98
2010,-1.7304231776063603,-1.9225950907254756,98
2011,-1.7698011773175537,-1.9215105202494507,98
2012,-1.7692410149561726,-1.9211029566476765,98
2013,-1.70487221004609,-1.9024402445094886,98
2014,-1.756103312597219,-1.901949493018336,98
2015,-1.6761113431888974,-1.90084259148632,98
2016,-1.73235446560929,-1.9001007706956776,98
2017,-1.6563269051742797,-1.8979312556082497,98
2018,-1.844425495540387,-1.897911256208669,98
2019,-1.7698000024860192,-1.898235213082046,98
2020,-1.7163318974521016,-1.896636800376537,98
2021,-1.7352219556686983,-1.8963431280811056,98
2022,-1.719642109642721,-1.8943608431055954,98
2023,-1.862712845963585,-1.8797631328449742,98
2024,-1.771007728364891,-1.8796779365586584,98
2025,-1.701970179008194,-1.8785568632726128,98
2026,-1.7317169765021483,-1.876909048808151,98
2027,-1.7116969174771373,-1.8762835148029855,98
2028,-1.7929748046095066,-1.8754942448764573,98
2029,-1.7102723726387503,-1.8745283636768562,98
2030,-1.5970709779590815,-1.872108956392405,98
2031,-3.6514288456679864,-1.8897453937628503,98
2032,-1.7115041310713577,-1.8896568740231008,98
2033,-1.7758131491308666,-1.8901020530717658,98
2034,-1.6723987822365032,-1.8895044112716626,98
2035,-1.7300513625559701,-1.8866478263144235,98
2036,-1.6382036818040169,-1.8728206706309076,98
2037,-1.8391756858786175,-1.8729707505186182,98
2038,-1.7268414502515466,-1.8725332491513178,98
2039,-1.7020633965351202,-1.8719466143466534,98
2040,-1.787809854804209,-1.8562029410328111,98
2041,-3.783005488514954,-1.8765850945803375,98
2042,-1.719126462123575,-1.87537243790099,98
2043,-1.7209525709510052,-1.8740060972628132,98
2044,-1.7613735396315775,-1.8721629352994602,98
2045,-3.732970979565378,-1.8914580203053164,98
2046,-1.7192881675317482,-1.8893703305875873,98
2047,-1.6386142045427035,-1.8888724672772013,98
2048,-4.041863778258344,-1.9111433783718217,98
2049,-1.7036256766059428,-1.9118290808198426,98
2050,-1.711894932044029,-1.9115258844414853,98
2051,-1.7294668743085782,-1.8955281761535396,98
2052,-1.8206378561711978,-1.880934698082041,98
2053,-1.8704633203848853,-1.881789747361653,98
2054,-1.7425613638322162,-1.8816601952975638,98
2055,-1.7138234326143698,-1.8817861086598344,98
2056,-1.6933279224147229,-1.8809125834586569,98
2057,-1.801050618481391,-1.8813997451975202,98
2058,-1.6952522330384185,-1.8810773275271497,98
2059,-3.7181399538147986,-1.9012528880554218,98
2060,-1.680626521245117,-1.9008521420500448,98
2061,-4.110181127048145,-1.9246460278285673,98
2062,-1.7635196980692993,-1.9254068745222375,98
2063,-1.683218502257779,-1.9242146291984736,98
2064,-1.6909301557659173,-1.9243162353900936,98
2065,-1.7470441630081168,-1.9239087481829427,98
2066,-1.7396040742036287,-1.9232189874315189,98
2067,-1.7872103543298032,-1.9226800461990419,98
2068,-1.7585214180934734,-1.9215683174857763,98
2069,-1.7107275051959832,-1.9194113900736613,98
2070,-1.735301406254543,-1.919241565871969,98
2071,-1.5735700079672241,-1.9172403566782297,98
2072,-1.6667587654902218,-1.9170194512481933,98
2073,-1.8024236204028772,-1.9180770514702603,98
2074,-1.6971448858573517,-1.9169373491587174,98
2075,-1.6458568600683194,-1.9156812145694397,98
2076,-1.721326267226237,-1.9147525610244334,98
2077,-1.758830350756262,-1.8895939836066464,98
2078,-1.7638750447783225,-1.8900600881102856,98
2079,-3.6923043638684825,-1.909393643540702,98
2080,-1.6852549257967078,-1.9088643364872364,98
2081,-1.7288228126283418,-1.9084730957292144,98
2082,-1.7221282249607262,-1.9085766207853585,98
2083,-3.2183788532310085,-1.9234360591236377,98
2084,-1.758474164095606,-1.897870237429981,98
2085,-1.7435976244044402,-1.8961943069354488,98
2086,-1.6717914332571207,-1.8956698652845845,98
2087,-1.7280008995817744,-1.8952287454037746,98
2088,-1.7133396804329417,-1.8938551522622586,98
2089,-1.7494727581167415,-1.8930946527761086,98
2090,-1.7669103220444144,-1.8929814471707327,98
2091,-1.7298529336919353,-1.8942511228520948,98
2092,-1.7001519540562737,-1.8939392657514555,98
2093,-1.694571842611168,-1.8936563297364626,98
2094,-4.180650229216604,-1.9171133743498565,98
2095,-3.690191450865408,-1.935484701712789,98
2096,-1.7553514124167464,-1.9356430113629828,98
2097,-1.660848220310115,-1.934484119689098,98
2098,-1.6923453116628466,-1.9335553632668945,98
2099,-1.7011874602107075,-1.9329942340955293,98
2100,-1.6398729502548999,-1.93184757744001,98
2101,-1.6353324433902154,-1.9302043667697104,98
2102,-1.6740711567998328,-1.9297538926563438,98
2103,-1.7509616843244629,-1.9295220342116077,98
2104,-1.6661365024317407,-1.9275701775912062,98
2105,-1.6467263900949898,-1.9266068663320726,98
2106,-1.7276005387151558,-1.9246767060346297,98
2107,-1.7692083749885348,-1.9271033308523031,98
2108,-1.7365121537516033,-1.9276520110885718,98
2109,-1.700875366568487,-1.927329562570032,98
2110,-1.6603757618935804,-1.9271364209234387,98
2111,-1.694563667823159,-1.92678137627212,98
2112,-1.7120532702213647,-1.926209614815722,98
2113,-1.7473578380175987,-1.9259929496975186,98
2114,-1.6982101814698252,-1.9259269890185455,98
2115,-1.6781099671772366,-1.9251547776777538,98
2116,-1.62044612829911,-1.9246036369362707,98
2117,-1.7472336115668743,-1.9247509552130786,98
2118,-1.6533891245566428,-1.9247218682762701,98
2119,-1.7128353475189777,-1.9234189955235834,98
2120,-1.6417869054304721,-1.922151539117093,98
2121,-1.6478171643806083,-1.9214731754233154,98
2122,-1.7201360628456983,-1.9213238101478403,98
2123,-1.684853622703939,-1.9209793696831,98
2124,-1.7614789558464583,-1.919977053939366,98
2125,-1.6984799118935374,-1.91925895674658,98
2126,-1.5950883090587,-1.9182007204104465,98
2127,-1.6579283051967524,-1.9174701395064326,98
2128,-1.7417652076774446,-1.91776784535,98
2129,-1.6364865091566712,-1.9162184562861106,98
2130,-1.7127454511895226,-1.916242942212356,98
2131,-1.7199227029686925,-1.9174592959253223,98
2132,-1.7021225940963225,-1.8981592340285731,98
2133,-1.7417182473748198,-1.8984583836949442,98
2134,-1.5828059508036585,-1.8965474213352687,98
2135,-1.6748079524977417,-1.8965712745061718,98
2136,-1.6514600560557298,-1.8957931427586447,98
2137,-1.6609287885139974,-1.896018143815179,98
2138,-1.6703679256490052,-1.8943467798525095,98
2139,-1.6725929552053242,-1.8938096660401706,98
2140,-1.7168674217032707,-1.8939562405467862,98
2141,-1.759803537658027,-1.8936789502780123,98
2142,-1.713601469443265,-1.8731898015743325,98
2143,-1.7109480024790704,-1.8731088267263667,98
2144,-1.583245372096646,-1.8717453891139475,98
2145,-1.7115914814485134,-1.8712524974487685,98
2146,-1.7087793575645303,-1.8512109962408394,98
2147,-4.9191170884512285,-1.8828924707053887,98
2148,-1.7046573672441139,-1.883546363405403,98
2149,-3.764597052803219,-1.8808011483018867,98
2150,-1.6583384965579788,-1.8803527603806198,98
2151,-3.4520435447654667,-1.8975819545659804,98
2152,-1.5688461389993245,-1.895991650255988,98
2153,-1.7527427657454542,-1.895319421637911,98
2154,-1.6222016278913973,-1.89286138507857,98
2155,-1.6862194199244138,-1.89230354404978,98
2156,-1.6852494189353886,-1.8920206330232552,98
2157,-1.6712367004380917,-1.8918019080531898,98
2158,-1.6495724498979711,-1.8903021242058289,98
2159,-1.6606672950056656,-1.8899596990767915,98
2160,-1.6080365648867931,-1.869067586315128,98
2161,-1.6506862130436697,-1.868771147620064,98
2162,-1.6756053342676094,-1.8446664368004544,98
2163,-1.6853798477521973,-1.8438927749161267,98
2164,-3.7931689590609463,-1.8647833734983366,98
2165,-1.7217167132079618,-1.8650881908987529,98
2166,-1.7086961469519977,-1.8647085075714644,98
2167,-1.665423372998487,-1.8639740451832951,98
2168,-3.0784937004454025,-1.876759028808202,98
2169,-1.7744155052046247,-1.8769163960073223,98
2170,-1.6780313978266357,-1.8765926721719817,98
2171,-1.814862841205574,-1.877380409151695,98
2172,-1.606340317757207,-1.8777048676644672,98
2173,-1.6937868764661177,-1.8779724727236347,98
2174,-1.6890617963535826,-1.876850078426117,98
2175,-1.8109786607706946,-1.8779771455044667,98
2176,-1.6995778879933552,-1.878509036870061,98
2177,-1.7172948608484808,-1.8784691219554297,98
2178,-1.6013831841857722,-1.8769102391180985,98
2179,-1.65888356762872,-1.8758707195423598,98
2180,-1.5751897805575337,-1.8549091890145288,98
2181,-1.7356146563045867,-1.8554078002076764,98
2182,-1.7251252236920644,-1.855371190416228,98
2183,-1.6013707757243953,-1.854175572106957,98
2184,-1.6956360903705265,-1.8390989110885365,98
2185,-1.6769517906617115,-1.8382917588763201,98
2186,-1.6417589692761676,-1.8372834553601984,98
2187,-1.640665886745042,-1.836975281632356,98
2188,-1.6132461184639129,-1.8358390956806938,98
2189,-1.6635785141488268,-1.8353464108659998,98
2190,-3.5059229887968733,-1.8527370072093674,98
2191,-1.736482654042853,-1.8524357431697478,98
2192,-1.632408869546153,-1.8514709504554332,98
2193,-1.6606364119228472,-1.8510797074640128,98
2194,-1.6869581288625402,-1.8510043241595708,98
2195,-1.6294467362740674,-1.8257448836353873,98
2196,-1.6968637997287932,-1.8060089662974015,98
2197,-1.7523064537575341,-1.8059788181918646,98
2198,-1.598237097350409,-1.805358906083353,98
2199,-1.616331898243977,-1.804606298029701,98
2200,-1.6544568754690943,-1.8041436189728535,98
2201,-1.7296943419215303,-1.805032939682424,98
2202,-1.6752049520019345,-1.8054277169954114,98
2203,-1.723678496087096,-1.8059188787705325,98
2204,-1.6298558686464408,-1.804719811288572,98
2205,-1.6082982840849807,-1.8041471556613764,98
2206,-1.6645973097659394,-1.8043240954600988,98
2207,-1.6840385324805387,-1.8038927884676768,98
2208,-1.6525099784398287,-1.8027373587988778,98
2209,-3.4415439583282184,-1.8196188618144877,98
2210,-1.7468012914914774,-1.820073573942438,98
2211,-1.6375517482827548,-1.8198475936096574,98
2212,-1.7522233814853467,-1.8204184818637386,98
2213,-1.542658111748532,-1.8187413020768786,98
2214,-1.6610034258379518,-1.817886307896882,98
2215,-1.6162282814893312,-1.8170746059168774,98
2216,-1.6943022401856216,-1.817234925451614,98
2217,-1.6889855680448587,-1.8179135337659282,98
2218,-1.5749395596830902,-1.8162076520641086,98
2219,-1.585396998280912,-1.8155344626950423,98
2220,-1.695739194701499,-1.8153651938552653,98
2221,-1.6144113148038992,-1.815094148403517,98
2222,-1.624911828010306,-1.8148673628948997,98
2223,-1.590167709659629,-1.8135805475168199,98
2224,-1.6111540019715376,-1.8128508483016479,98
2225,-1.6489022696514941,-1.8117362276462519,98
2226,-1.6275812007653723,-1.8110342602093394,98
2227,-1.5575660109023814,-1.8106627523068015,98
2228,-1.686656412682882,-1.810947189014585,98
2229,-1.729560002041744,-1.8108263453944295,98
2230,-1.6696377904622712,-1.8111545759024057,98
2231,-1.5886642878709936,-1.8099260495329155,98
2232,-1.6936712740998336,-1.8096661343956,98
2233,-1.673962212278243,-1.8093873187340348,98
2234,-1.6926117657620778,-1.80890111594579,98
2235,-3.999463405404513,-1.8328284174764915,98
2236,-1.6373867885431659,-1.8324579109026837,98
2237,-1.765191001161417,-1.8335839598641261,98
2238,-1.7085592339417304,-1.8340555484327177,98
2239,-1.6238311970452555,-1.8335947887435715,98
2240,-4.690303516573924,-1.8634731111333598,98
2241,-4.153707326901472,-1.8876002389075992,98
2242,-1.6089218112464445,-1.8861063604282764,98
2243,-1.6280116917118854,-1.8852589368863817,98
2244,-1.7196632205808071,-1.8853452261745178,98
2245,-1.7080499669684084,-1.886580915232654,98
2246,-1.7907621225314376,-1.8873647829661484,98
2247,-1.668082286231661,-1.886961841665823,98
2248,-1.6482944036261373,-1.8545774586477526,98
2249,-1.65620240529277,-1.8540977065492246,98
2250,-1.6651566284336927,-1.8333111676940803,98
2251,-1.7021430566645688,-1.8337448762099873,98
2252,-1.643237102971494,-1.81583590153876,98
2253,-1.6504468636294878,-1.8166438295053955,98
2254,-1.6744733602562831,-1.8158688848965916,98
2255,-1.620221378150349,-1.815849278463512,98
2256,-3.9914710586533904,-1.8386735521142943,98
2257,-1.6135243219945492,-1.8379634026396325,98
2258,-1.5902668179708874,-1.8371617206350066,98
2259,-1.650793039031117,-1.837173805675929,98
2260,-1.6530261983246335,-1.8370981512533444,98
2261,-2.7458892283268446,-1.8483640192081967,98
2262,-1.657744628275611,-1.8484339045075224,98
2263,-1.6636271309813608,-1.8483153084353814,98
2264,-1.6726101998720513,-1.848188876278152,98
2265,-1.7108668404514455,-1.8275720236186523,98
2266,-1.62745510972179,-1.8266387404158189,98
2267,-1.6456325555052878,-1.826014348421297,98
2268,-1.6598292839379194,-1.8259589614008953,98
2269,-1.598084642890883,-1.811301445979563,98
2270,-1.6151410391454513,-1.8097244710680862,98
2271,-1.581530490839071,-1.808769016543457,98
2272,-1.6351519340374479,-1.8069897006309013,98
2273,-1.6786868120002152,-1.8077060025540992,98
2274,-1.6215129434088214,-1.8069904190584827,98
2275,-3.7029275324795883,-1.8269296837726012,98
2276,-1.6751512966094606,-1.8255848583848664,98
2277,-1.6355112772368752,-1.8249505355060895,98
2278,-1.6736269482211836,-1.8245181799355223,98
2279,-1.6910088920499835,-1.825405563181702,98
2280,-1.6674065720427267,-1.8254899493640193,98
2281,-1.629231134802646,-1.826025012277337,98
2282,-1.5755332943844076,-1.8244400482979293,98
2283,-1.683375059219251,-1.824026680332852,98
2284,-1.6390460168127494,-1.824399702521846,98
2285,-1.589791834363598,-1.8233517395910843,98
2286,-1.6710921126057625,-1.823293722976669,98
2287,-1.6767694940112063,-1.823640361835432,98
2288,-1.6086600002555584,-1.8233234718701892,98
2289,-1.644970133953495,-1.8236375710334525,98
2290,-1.5881472306216957,-1.8228907266420948,98
2291,-1.6048606178529519,-1.8040683269297788,98
2292,-1.6816948081365142,-1.803525873009914,98
2293,-1.5904190182148261,-1.8031101319076235,98
2294,-1.7597855962820572,-1.804091807000289,98
2295,-3.767836531071271,-1.8246945634578011,98
2296,-1.6113427969424228,-1.8245153165337256,98
2297,-1.6453055898501663,-1.8240048392081942,98
2298,-1.6195968348464,-1.8226908825853114,98
2299,-1.662754479814347,-1.823329668550301,98
2300,-3.7464575784507157,-1.8444200218196747,98
2301,-1.6850256333546618,-1.8447226827888386,98
2302,-1.6957312723058822,-1.8443864147728424,98
2303,-3.770744334057611,-1.8651343294466611,98
2304,-1.752216290966149,-1.8654168818712062,98
2305,-1.6362065160090191,-1.8654797595678654,98
2306,-1.6095581069033174,-1.8654922330611163,98
2307,-1.6263328600793205,-1.865113377123625,98
2308,-1.6330416201296338,-1.8646084571993586,98
2309,-3.6822808014064785,-1.8847051980208107,98
2310,-1.6962556292054929,-1.8674251155542487,98
2311,-1.563893321358566,-1.865614145552933,98
2312,-1.711604108075076,-1.8663473372340453,98
2313,-1.5791178205725018,-1.8646334207893636,98
2314,-1.7412586889771078,-1.866599763138161,98
2315,-1.6548983205159187,-1.8665393165508142,98
2316,-1.6224705117952984,-1.8666011208112692,98
2317,-1.620938492054138,-1.8658747470673929,98
2318,-1.597412589834886,-1.8649680839167992,98
2319,-1.6142632717287662,-1.8653574276004197,98
2320,-1.630188830982028,-1.8658009110925102,98
2321,-1.6844336905593147,-1.865688975407934,98
2322,-1.6477289526606582,-1.8660188530104762,98
2323,-1.6970391820326791,-1.86673298522852,98
2324,-1.639671874110669,-1.8672231254706095,98
2325,-4.767050095383136,-1.8984696214449814,98
2326,-1.5298475736684582,-1.897290862078813,98
2327,-1.4951182596696297,-1.8959793478105382,98
2328,-1.6378862866516408,-1.8967745980654813,98
2329,-1.6547494145589732,-1.8964586871929676,98
2330,-1.5827740231979308,-1.8950053606697617,98
2331,-1.627932528082352,-1.8945924372798613,98
2332,-1.6822738763779743,-1.8955192648888413,98
2333,-1.6403585196052564,-1.8949914158344394,98
2334,-1.6863207424418458,-1.8951137775192275,98
2335,-1.5591220853240289,-1.89379209751489,98
2336,-1.6038700929567504,-1.870073351847091,98
2337,-1.6934806414452799,-1.8706287365292902,98
2338,-1.633137149750208,-1.8693212726539319,98
2339,-1.5756381002247113,-1.8680052218250502,98
2340,-1.6134090588357988,-1.8679020323378284,98
2341,-1.6798230579155455,-1.8380952951233887,98
2342,-1.6390813188409126,-1.813198007914868,98
2343,-1.736109713381984,-1.8144572940746257,98
2344,-1.5832287441843067,-1.8140138985545509,98
2345,-1.5973061135569417,-1.8128024420493642,98
2346,-1.657835689614313,-1.8123052709864522,98
2347,-1.658181634822207,-1.8109925928903212,98
2348,-1.648749064797011,-1.8108011748563146,98
2349,-1.7951518494117333,-1.8122552089730037,98
2350,-1.56136659933617,-1.8113162405971956,98
2351,-1.589663547560366,-1.8105687843509253,98
2352,-1.619607827577612,-1.8097516038649162,98
2353,-1.7270497027645644,-1.8105814315856394,98
2354,-4.531913514202034,-1.8391108043635858,98
2355,-1.6003296555733013,-1.8383767082776155,98
2356,-1.6459671860348095,-1.8386316172665704,98
2357,-3.3210625624042542,-1.8319939093829158,98
2358,-1.6125237790354023,-1.8319840030169834,98
2359,-3.2619219010391705,-1.848535043443402,98
2360,-1.6286351144721396,-1.8483156580517284,98
2361,-1.6354395235048784,-1.848141532558464,98
2362,-1.6652769773002938,-1.837442401360181,98
2363,-3.753743763979656,-1.8581948680503204,98
2364,-3.597027909139391,-1.877337450012281,98
2365,-3.762694892452651,-1.898031357859614,98
2366,-1.6872327375800347,-1.8977973568410853,98
2367,-1.5707427773898424,-1.897235848600175,98
2368,-1.616131424913232,-1.8969437581982733,98
2369,-1.6355584655158524,-1.8967034530653815,98
2370,-1.5771206442992494,-1.8964958887228902,98
2371,-1.6411496577509026,-1.8967533997981916,98
2372,-1.6746620293428858,-1.8976754942388232,98
2373,-1.6307036910658492,-1.8976314522292035,98
2374,-1.6076681045305492,-1.8969282967097023,98
2375,-1.5656981794252893,-1.8963756752841225,98
2376,-1.6217079546550481,-1.8757695408502162,98
2377,-1.6058508034010412,-1.8750833973531031,98
2378,-1.5805801315950778,-1.8745395246239762,98
2379,-1.5614684143527562,-1.8734290440906254,98
2380,-1.6617854317594132,-1.87313970289963,98
2381,-1.6565422555567864,-1.8730321354096702,98
2382,-1.7122724870692747,-1.8738543270162702,98
2383,-1.610276097843432,-1.8741983151693302,98
2384,-1.6388586593064294,-1.8737575587345496,98
2385,-1.6645571403605968,-1.8740101441162111,98
2386,-1.7865412297527399,-1.875958157931945,98
2387,-1.6754994341042984,-1.8760017947784655,98
2388,-1.594268274881019,-1.875184951024701,98
2389,-1.7665888660333608,-1.876748603161115,98
2390,-1.6142274381119484,-1.876444220033971,98
2391,-1.6251273527466177,-1.8768103598569903,98
2392,-1.6433904136570416,-1.8771918429837635,98
2393,-1.5750902830854188,-1.876136352636723,98
2394,-1.5897355492381788,-1.876129585617152,98
2395,-1.6028529683093777,-1.874575797221383,98
2396,-1.6474396910986466,-1.853581769102842,98
2397,-1.6685575267238406,-1.854148251575925,98
2398,-5.074600213608813,-1.8881016636923476,98
2399,-1.5837126124018224,-1.887746374361213,98
2400,-1.5918594087066102,-1.8870444429641067,98
2401,-1.6031559559123565,-1.8658236348201627,98
2402,-1.6154743776786702,-1.8651350085263412,98
2403,-1.5960359903918335,-1.8641479265271919,98
2404,-1.6121304733615145,-1.8427755120648541,98
2405,-1.6631293570985057,-1.8418934632146802,98
2406,-1.6587883622799526,-1.8421170458510256,98
2407,-3.8889181489789646,-1.8646849670596957,98
2408,-1.7168039466373763,-1.8655807203919534,98
2409,-1.5830458805756693,-1.8650857130696372,98
2410,-1.613574165068676,-1.8446034691455007,98
